experiment,run,generation,genome_size_mean,genome_size_max,displacement_mean,displacement_max,num_voxels_mean,num_voxels_max,bone_count_mean,bone_count_max,bone_prop_mean,bone_prop_max,fat_count_mean,fat_count_max,fat_prop_mean,fat_prop_max,fat2_count_mean,fat2_count_max,fat2_prop_mean,fat2_prop_max,phase_muscle_count_mean,phase_muscle_count_max,phase_muscle_prop_mean,phase_muscle_prop_max,offphase_muscle_count_mean,offphase_muscle_count_max,offphase_muscle_prop_mean,offphase_muscle_prop_max,aspect_ratio_mean,aspect_ratio_max,material_heterogeneity_mean,material_heterogeneity_max,max_limb_length_mean,max_limb_length_max,symmetry_score_mean,symmetry_score_max,uniqueness_mean,uniqueness_max,fitness_mean,fitness_max,age_mean,age_max,dominated_disp_nov_mean,dominated_disp_nov_max,novelty_mean,novelty_max,novelty_weighted_mean,novelty_weighted_max
custom_controller,1,33,313.28,324.0,28.84634259560395,39.52359719667321,11.83,24.0,1.99,7.0,0.17059999999999997,0.8,1.7,10.0,0.132,0.53,,,,,6.2,8.0,0.5262,0.8,1.94,5.0,0.16699999999999998,0.38,1.0,1.0,0.192,0.2,1.98,4.0,0.6,0.84,0.4015463484821774,1.0383646112255738,28.84634259560395,39.52359719667321,4.71,27.0,23.19,74.0,0.09682937914505602,0.7133333086967468,2.6586359401884287,12.594594601587108
custom_controller,1,34,313.34,324.0,29.998564003942295,39.52359719667321,11.73,24.0,1.98,7.0,0.1671,0.5,1.7,10.0,0.13620000000000002,0.53,,,,,6.12,10.0,0.525,0.8,1.93,4.0,0.1672,0.43,1.0,1.0,0.1928,0.2,1.99,4.0,0.6056,1.0,0.4206446301767158,1.2439918222003783,29.998564003942295,39.52359719667321,5.17,28.0,26.58,68.0,0.08897048823535442,0.9100000262260437,2.518589561581301,12.66422318204041
custom_controller,1,35,313.71,325.0,29.66086642172377,39.52359719667321,11.62,24.0,2.0,7.0,0.1746,0.75,1.78,10.0,0.1474,0.75,,,,,5.95,8.0,0.5067,0.8,1.89,4.0,0.1671,0.5,1.0,1.0,0.1928,0.2,1.98,4.0,0.6168,1.0,0.409176448147482,0.9544718485449325,29.66086642172377,39.52359719667321,5.09,23.0,23.42,66.0,0.08728467004373669,0.8314285278320312,2.5007993173116803,12.66422318204041
custom_controller,1,36,314.52,326.0,31.177211204944086,39.52359719667321,11.65,17.0,2.06,9.0,0.1776,0.53,1.65,4.0,0.1401,0.29,,,,,6.09,8.0,0.5185,0.67,1.85,3.0,0.1595,0.33,1.0,1.0,0.1948,0.2,2.01,3.0,0.6176,0.92,0.37373469825876243,1.112115412315947,31.177211204944086,39.52359719667321,5.39,24.0,23.87,68.0,0.06964095106348395,0.800000011920929,2.559221274679371,16.24543426513449
custom_controller,1,37,315.35,326.0,32.11386795163377,39.52359719667321,11.23,21.0,2.0,7.0,0.18350000000000002,0.5,1.76,5.0,0.1564,0.36,,,,,5.7,9.0,0.4996,0.75,1.77,3.0,0.1563,0.25,1.0,1.0,0.19560000000000002,0.2,1.99,3.0,0.6312000000000001,0.92,0.38335567294658207,0.84057634284907,32.11386795163377,39.52359719667321,5.08,25.0,25.25,62.0,0.06667293570935726,0.6035714149475098,2.481669236473092,11.942232545380808
custom_controller,1,38,316.54,326.0,31.565799142026616,39.52359719667321,10.39,21.0,1.92,7.0,0.1815,0.44,1.78,5.0,0.1691,0.45,,,,,5.04,9.0,0.48350000000000004,0.75,1.65,3.0,0.16219999999999998,0.5,1.0,1.0,0.19240000000000002,0.2,1.96,3.0,0.6448,1.0,0.44441853600944514,0.9926100835191745,31.565799142026616,39.52359719667321,4.78,21.0,22.16,50.0,0.08146463062614202,0.8125,2.6304699697187517,19.934146005134654
custom_controller,1,39,316.27,326.0,31.328630810867697,39.52359719667321,10.14,14.0,1.98,4.0,0.204,0.6,1.81,5.0,0.1761,0.45,,,,,4.74,8.0,0.45649999999999996,0.75,1.61,3.0,0.16,0.5,1.0,1.0,0.1932,0.2,1.89,3.0,0.6392,0.92,0.4589216810125901,1.0701431144612963,31.328630810867697,39.52359719667321,4.81,22.0,16.83,42.0,0.10063923513516784,0.8125,2.7909124900643367,19.207133010824034
custom_controller,1,40,316.06,327.0,31.828965871074885,39.52359719667321,9.55,14.0,2.04,5.0,0.2231,0.56,1.94,5.0,0.2023,0.5,,,,,4.16,8.0,0.4277,0.75,1.41,2.0,0.1442,0.25,1.0,1.0,0.19519999999999998,0.2,1.89,2.0,0.6504000000000001,0.84,0.43081934591783083,1.1122729403032432,31.828965871074885,39.52359719667321,4.41,20.0,15.45,47.0,0.12268012974411249,0.7124999761581421,3.17724247376479,24.445395385332162
custom_controller,1,41,316.63,333.0,30.912705340857336,39.52359719667321,9.18,14.0,2.02,4.0,0.2321,0.5,1.94,6.0,0.2083,0.46,,,,,3.83,8.0,0.4104,0.67,1.39,6.0,0.1467,0.46,1.0,1.0,0.19400000000000003,0.2,1.91,2.0,0.6536,0.92,0.41633406660679384,1.0624930624930624,30.912705340857336,39.52359719667321,4.28,21.0,12.14,43.0,0.12236327812075615,0.9375,2.989277011984298,28.51962838127541
custom_controller,1,42,316.85,333.0,31.248421746980956,39.52359719667321,8.85,15.0,2.0,3.0,0.239,0.5,1.91,5.0,0.2137,0.45,,,,,3.63,7.0,0.4029,0.62,1.31,6.0,0.1427,0.46,1.0,1.0,0.1948,0.2,1.88,2.0,0.664,0.92,0.41657057897209415,1.234923830378376,31.248421746980956,39.52359719667321,4.35,20.0,13.29,42.0,0.11183335322886706,0.9375,2.5749970614889346,35.762708063726684
custom_controller,1,43,316.83,333.0,31.813418623035645,39.52359719667321,8.73,13.0,2.01,3.0,0.2415,0.5,1.88,5.0,0.2139,0.62,,,,,3.55,7.0,0.4017,0.67,1.29,6.0,0.14150000000000001,0.46,1.0,1.0,0.19519999999999998,0.2,1.93,3.0,0.6664,0.84,0.3945624501760865,1.3583823864126894,31.813418623035645,39.52359719667321,4.32,20.0,6.64,36.0,0.110794188529253,1.4375,2.6671647014218416,34.857323912897556
custom_controller,1,44,316.72,333.0,30.575059030920965,39.52359719667321,8.71,15.0,2.08,7.0,0.24739999999999998,0.58,1.9,7.0,0.2144,0.5,,,,,3.46,9.0,0.39520000000000005,0.62,1.27,4.0,0.1416,0.4,1.0,1.0,0.19400000000000003,0.2,1.94,3.0,0.6679999999999999,0.84,0.3590827805752048,1.134311423705363,30.575059030920965,39.52359719667321,4.02,16.0,4.73,20.0,0.10778171345591545,0.8380953073501587,2.405546600032705,10.358520063967973
custom_controller,1,45,317.03,333.0,32.675594418557225,39.52359719667321,8.86,19.0,2.0,5.0,0.2369,0.5,2.0,6.0,0.2248,0.43,,,,,3.56,10.0,0.3981,0.64,1.3,4.0,0.1389,0.44,1.0,1.0,0.1948,0.2,1.93,3.0,0.6696000000000001,0.84,0.28815037437605223,1.0723121907332431,32.675594418557225,39.52359719667321,4.34,17.0,4.39,12.0,0.08303804893046618,0.7257143259048462,2.271681402009582,8.061020121110609
custom_controller,1,46,317.52,340.0,33.29582543091912,39.52359719667321,8.37,18.0,2.03,8.0,0.2444,0.57,1.85,3.0,0.22519999999999998,0.43,,,,,3.28,8.0,0.39160000000000006,0.67,1.21,4.0,0.1386,0.44,1.0,1.0,0.1948,0.2,1.84,2.0,0.68,0.84,0.2568637126061369,1.1717890414860113,33.29582543091912,39.52359719667321,4.15,18.0,1.03,15.0,0.0794117276929319,0.6999999284744263,2.5154404826849364,16.315341655327046
custom_controller,1,47,316.67,340.0,33.040399685060976,39.52359719667321,8.05,13.0,1.96,5.0,0.2493,0.5,1.83,4.0,0.223,0.5,,,,,3.12,8.0,0.38799999999999996,0.62,1.14,3.0,0.1393,0.5,1.0,1.0,0.1948,0.2,1.83,2.0,0.6832,0.92,0.27078667348364316,1.1205149368028156,33.040399685060976,39.52359719667321,4.38,19.0,0.97,15.0,0.07636407677084207,1.0,2.249374403738815,10.358520063967973
custom_controller,1,48,316.41,340.0,33.487020399077494,39.52359719667321,8.1,14.0,1.88,3.0,0.2383,0.5,2.03,7.0,0.24109999999999998,0.6,,,,,3.06,8.0,0.38410000000000005,0.67,1.13,3.0,0.136,0.33,1.0,1.0,0.1948,0.2,1.92,3.0,0.6792,0.84,0.2744509595342929,1.1353162269828936,33.487020399077494,39.52359719667321,4.53,19.0,0.63,12.0,0.08216105263680219,0.7571429014205933,2.2446496177168815,10.358520063967973
custom_controller,1,49,316.89,340.0,33.37656382093914,39.52359719667321,8.19,17.0,2.13,10.0,0.2568,0.6,1.92,6.0,0.2324,0.5,,,,,3.04,6.0,0.379,0.6,1.1,3.0,0.13140000000000002,0.33,1.0,1.0,0.1968,0.2,1.93,4.0,0.6688000000000001,0.84,0.2552216940648313,1.3900146694264344,33.37656382093914,39.52359719667321,4.74,20.0,0.9,13.0,0.09604539524763822,0.8999999761581421,2.655500262540836,15.149730995658269
custom_controller,1,50,317.18,341.0,35.265392015028084,39.52359719667321,8.2,17.0,1.98,10.0,0.2396,0.59,1.99,5.0,0.2414,0.45,,,,,3.12,7.0,0.3862,0.67,1.11,3.0,0.1324,0.33,1.0,1.0,0.19720000000000001,0.2,1.94,3.0,0.6696000000000001,0.84,0.19833213596003257,1.0533170500193674,35.265392015028084,39.52359719667321,4.67,21.0,0.42,9.0,0.05720532339066267,0.6181818246841431,2.403227767905971,10.613728270863225
custom_controller,1,51,316.78,341.0,35.49867510274159,39.52359719667321,8.26,24.0,2.03,5.0,0.24969999999999998,0.62,2.08,14.0,0.2434,0.58,,,,,3.07,7.0,0.3785,0.6,1.08,2.0,0.1278,0.25,1.0,1.0,0.19760000000000003,0.2,1.96,4.0,0.6688000000000001,0.84,0.172966724353088,1.0601884226884226,35.49867510274159,39.52359719667321,5.06,22.0,0.37,8.0,0.06006417449563742,0.75,2.4130356110461917,10.758132598013392
