experiment,run,generation,genome_size_mean,genome_size_max,displacement_mean,displacement_max,num_voxels_mean,num_voxels_max,bone_count_mean,bone_count_max,bone_prop_mean,bone_prop_max,fat_count_mean,fat_count_max,fat_prop_mean,fat_prop_max,fat2_count_mean,fat2_count_max,fat2_prop_mean,fat2_prop_max,phase_muscle_count_mean,phase_muscle_count_max,phase_muscle_prop_mean,phase_muscle_prop_max,offphase_muscle_count_mean,offphase_muscle_count_max,offphase_muscle_prop_mean,offphase_muscle_prop_max,aspect_ratio_mean,aspect_ratio_max,material_heterogeneity_mean,material_heterogeneity_max,max_limb_length_mean,max_limb_length_max,symmetry_score_mean,symmetry_score_max,uniqueness_mean,uniqueness_max,fitness_mean,fitness_max,age_mean,age_max,dominated_disp_nov_mean,dominated_disp_nov_max,novelty_mean,novelty_max,novelty_weighted_mean,novelty_weighted_max
defaultexperiment,1,11,300.59,311.0,12.359373379378082,26.866864186056496,9.37,18.0,1.79,8.0,0.1839,0.64,1.42,7.0,0.1489,0.67,,,,,3.95,8.0,0.4113,0.75,2.21,5.0,0.2551,0.6,1.0,1.0,0.1752,0.2,1.52,4.0,0.6,0.92,0.9430150222953253,1.2465724230875745,12.359373379378082,26.866864186056496,3.98,10.0,19.11,71.0,0.3129879296757281,0.8083332777023315,3.691536812116021,13.862481402746637
defaultexperiment,1,12,300.99,311.0,13.850619398194631,31.177123354255713,9.76,18.0,1.65,8.0,0.1653,0.64,1.46,7.0,0.1411,0.58,,,,,4.39,9.0,0.4451,0.78,2.26,6.0,0.2473,0.5,1.0,1.0,0.1776,0.2,1.56,4.0,0.5968,0.92,0.9282379193477678,1.2570709943816003,13.850619398194631,31.177123354255713,3.91,11.0,16.11,90.0,0.34276937261223794,0.8083332777023315,4.331703100909911,23.426146140685322
defaultexperiment,1,13,301.09,312.0,14.283265299956245,31.177123354255713,9.63,18.0,1.59,8.0,0.16400000000000003,0.64,1.55,8.0,0.1574,0.67,,,,,4.25,9.0,0.4302,0.78,2.24,6.0,0.2473,0.5,1.0,1.0,0.17800000000000002,0.2,1.43,4.0,0.604,0.92,0.9176359277647157,1.2746494526797556,14.283265299956245,31.177123354255713,4.08,12.0,16.76,84.0,0.3221984236687422,0.9166666269302368,4.23764417898497,22.257001413278825
defaultexperiment,1,14,301.37,312.0,15.31327544616402,31.177123354255713,10.07,18.0,1.88,11.0,0.1784,0.71,1.56,7.0,0.1529,0.67,,,,,4.44,9.0,0.434,0.75,2.19,6.0,0.2339,0.5,1.0,1.0,0.1804,0.2,1.5,4.0,0.5952000000000001,1.0,0.8670746749289531,1.2654385436805222,15.31327544616402,31.177123354255713,3.89,12.0,16.98,80.0,0.29721011247485873,0.8946428298950195,4.110144284575287,22.71845018134045
defaultexperiment,1,15,302.51,314.0,16.57891337325909,31.177123354255713,10.5,18.0,1.71,8.0,0.1591,0.64,1.77,7.0,0.15960000000000002,0.58,,,,,4.83,8.0,0.4611,0.75,2.19,6.0,0.2199,0.5,1.0,1.0,0.18280000000000002,0.2,1.59,4.0,0.5736,1.0,0.8070273577432668,1.2634800945407005,16.57891337325909,31.177123354255713,4.01,13.0,15.29,86.0,0.27137184867635367,0.8833333849906921,4.232737976843461,21.121060581143908
defaultexperiment,1,16,303.29,319.0,17.22912671148751,31.177123354255713,10.51,22.0,1.53,8.0,0.1367,0.56,1.8,7.0,0.16899999999999998,0.58,,,,,5.0,15.0,0.4766,0.75,2.18,6.0,0.2181,0.5,1.0,1.0,0.18280000000000002,0.2,1.61,4.0,0.584,1.0,0.7677687548142093,1.2812612611855037,17.22912671148751,31.177123354255713,3.87,13.0,14.07,65.0,0.26498908173292873,0.8083332777023315,3.9964771458599544,19.168692340506006
defaultexperiment,1,17,303.71,319.0,17.939171820482592,31.177123354255713,10.58,22.0,1.54,8.0,0.1364,0.56,1.86,7.0,0.1754,0.7,,,,,5.1,15.0,0.4827,0.75,2.08,5.0,0.2064,0.5,1.0,1.0,0.18400000000000002,0.2,1.55,4.0,0.58,0.92,0.7373854722718359,1.228321566200354,17.939171820482592,31.177123354255713,4.38,14.0,14.02,64.0,0.24242215819656848,0.8354545831680298,3.7488278867301137,19.612413260759443
defaultexperiment,1,18,303.72,319.0,18.956769113730292,34.77417880792741,10.65,22.0,1.7,8.0,0.14780000000000001,0.56,1.68,7.0,0.1525,0.58,,,,,5.2,15.0,0.4936,0.8,2.07,5.0,0.2077,0.5,1.0,1.0,0.18359999999999999,0.2,1.62,4.0,0.5768,0.92,0.6882028839978929,1.0867652945193054,18.956769113730292,34.77417880792741,4.68,15.0,15.84,77.0,0.20251718237996102,0.8780303001403809,3.4163749813160056,19.125798344360078
defaultexperiment,1,19,303.89,319.0,17.834895927925057,34.77417880792741,10.7,22.0,1.59,8.0,0.13870000000000002,0.67,2.01,12.0,0.1752,0.82,,,,,5.07,15.0,0.48410000000000003,0.8,2.03,5.0,0.2041,0.5,1.0,1.0,0.1816,0.2,1.66,4.0,0.5808,1.0,0.7297868622679229,1.1994061704288976,17.834895927925057,34.77417880792741,4.85,16.0,11.39,81.0,0.23990303291007875,0.9106060266494751,3.3729574409801883,21.84450842198615
defaultexperiment,1,20,303.96,319.0,19.627913542728574,34.77417880792741,10.99,22.0,1.64,8.0,0.1436,0.6,2.03,12.0,0.18420000000000003,0.8,,,,,5.19,15.0,0.469,0.71,2.13,5.0,0.2059,0.5,1.0,1.0,0.1852,0.2,1.72,4.0,0.5784,1.0,0.6382863808469869,1.2056856443220079,19.627913542728574,34.77417880792741,5.0,17.0,11.4,87.0,0.19271353885531425,0.9166666865348816,3.290099411299215,21.84450842198615
